PC1,PC2,PC3
-0.20649488,0.027976504,0.16346207
-0.18575032,-0.0017409476,0.16529362
-0.15909715,-0.033150375,0.14997418
-0.13068488,-0.06436031,0.119334884
-0.10320194,-0.0942657,0.077318646
-0.076568075,-0.1235504,0.029132815
-0.049115404,-0.15396556,-0.01950039
-0.020041952,-0.18699138,-0.06267649
0.008685588,-0.2225424,-0.094399996
0.032804206,-0.25898737,-0.10977046
0.048869174,-0.29476765,-0.10743453
0.057084985,-0.3295031,-0.09051897
0.06128977,-0.36338928,-0.06456807
0.06750148,-0.39602754,-0.035028335
0.082689956,-0.4250701,-0.0058848653
0.11417359,-0.44454148,0.020580556
0.16790706,-0.44306183,0.043826867
0.24488191,-0.40477383,0.064245164
0.33822662,-0.3166143,0.0805453
0.4361605,-0.17729093,0.087147914
0.53139937,0.00804618,0.074463986
-0.57731825,-0.005629017,-0.1253486
-0.46461564,0.09376152,-0.14036721
-0.36125892,0.16784963,-0.14877881
-0.2769321,0.2094698,-0.1514703
-0.21707995,0.22290315,-0.14697033
-0.18056566,0.21803965,-0.1324248
-0.16257407,0.20269276,-0.106317446
-0.15787281,0.18108493,-0.06966557
-0.16185516,0.15545961,-0.025535388
-0.17033254,0.12725697,0.021935483
-0.17930171,0.09748753,0.06822689
-0.18506677,0.06679451,0.10874972
-0.18473847,0.035480697,0.13901012
-0.17696217,0.0037209096,0.15505502
-0.16233242,-0.027997194,0.15426639
-0.14275849,-0.058789838,0.13616593
-0.11981321,-0.08813517,0.10268987
-0.093311876,-0.11690504,0.0575805
-0.061453894,-0.14750884,0.0053350218
-0.023004258,-0.18215713,-0.0488256
0.019432995,-0.22013956,-0.097415805
0.05871045,-0.2578921,-0.1309259
0.08775092,-0.29275355,-0.1429865
0.10500831,-0.32502663,-0.13481866
0.11487934,-0.355838,-0.11267543
0.124871254,-0.3847053,-0.083207466
0.14266442,-0.40824592,-0.05076565
0.1746743,-0.4197021,-0.017602064
0.2245414,-0.40884197,0.015150437
0.2912504,-0.36422098,0.045854617
0.3686651,-0.27878618,0.07051542
0.44877777,-0.15381251,0.08204852
0.5279962,0.008507234,0.07034559
-0.57663435,-0.00572167,-0.12452099
-0.4705966,0.090294175,-0.1309416
-0.37451127,0.16136748,-0.1372196
-0.29544932,0.20371547,-0.14237735
-0.23548925,0.22318093,-0.14428367
-0.19229032,0.22812083,-0.13948439
-0.16252802,0.22331065,-0.12517767
-0.14405417,0.20996496,-0.100468494
-0.13548326,0.18860984,-0.06647429
-0.13495274,0.16082793,-0.025883088
-0.13965975,0.12896292,0.017621381
-0.14620863,0.09511566,0.059846655
-0.15134147,0.060685858,0.09645132
-0.15253013,0.026553458,0.123278335
-0.14833592,-0.00659384,0.13685903
-0.13831207,-0.038218044,0.13507605
-0.12234909,-0.068386436,0.117628
-0.09971479,-0.09854171,0.08578064
-0.06849223,-0.13163234,0.041446526
-0.026678246,-0.17012084,-0.012867493
0.024335768,-0.21245526,-0.07128184
0.077222005,-0.25295892,-0.12195873
0.12240977,-0.28697836,-0.15230067
0.15512608,-0.31453308,-0.15822594
0.17779869,-0.3381151,-0.14469324
0.19735387,-0.35818234,-0.11897432
0.22108318,-0.37125498,-0.08620021
0.2540151,-0.37085885,-0.049299605
0.29762828,-0.3495319,-0.010662769
0.3497983,-0.30152184,0.026246453
0.40639094,-0.22529773,0.056220155
0.46442148,-0.1226497,0.07265334
0.52470803,0.008952703,0.06636643
-0.57664645,-0.005720032,-0.124535605
-0.49067575,0.0728962,-0.12684694
-0.4156124,0.13139223,-0.1250873
-0.35242894,0.17056943,-0.12150706
-0.29901287,0.1960168,-0.11646519
-0.25245765,0.21298647,-0.10921883
-0.21113539,0.22371131,-0.09873885
-0.17552681,0.22727413,-0.08410524
-0.147483,0.22126506,-0.06458116
-0.12853144,0.20426501,-0.03991067
-0.118562125,0.17743923,-0.010767246
-0.11556794,0.14401989,0.020955518
-0.11654767,0.1075506,0.052405305
-0.11838052,0.07063588,0.08018148
-0.11845439,0.03469866,0.10091215
-0.114843555,0.00018959353,0.111830264
-0.10610944,-0.033383913,0.11116441
-0.09076695,-0.06765938,0.09806797
-0.066654764,-0.105232686,0.07195022
-0.0311166,-0.14801228,0.03207293
0.016687505,-0.19451928,-0.020199358
0.072693124,-0.23959869,-0.07652307
0.12876269,-0.27748877,-0.122049965
0.17778352,-0.304743,-0.1453153
0.2174631,-0.3216891,-0.1452561
0.25054887,-0.3301788,-0.1279182
0.28172606,-0.32960263,-0.09969621
0.314521,-0.3166048,-0.065215364
0.3499712,-0.28758574,-0.028244128
0.3874533,-0.24087119,0.0073379404
0.42684665,-0.17681335,0.037636925
0.47045824,-0.095246695,0.058745846
0.52182984,0.009342636,0.06288335
-0.57518506,-0.0059180246,-0.12276705
-0.5002238,0.058583964,-0.13705486
-0.43498838,0.109195575,-0.13594511
-0.3777612,0.14777051,-0.12669788
-0.32678095,0.17704387,-0.112666816
-0.28073278,0.1989604,-0.095948696
-0.23847687,0.21494153,-0.078378536
-0.19935906,0.22559239,-0.06149446
-0.16397394,0.2299211,-0.04587549
-0.13418226,0.22559139,-0.030741904
-0.11184829,0.21084234,-0.01455774
-0.09743726,0.18627033,0.0037819694
-0.08971639,0.15459162,0.02414817
-0.08640405,0.1190407,0.04518012
-0.084997624,0.08205984,0.0647884
-0.083243296,0.044871926,0.08074578
-0.07921861,0.0075419336,0.09109835
-0.07109903,-0.030819217,0.09420384
-0.056744136,-0.07157779,0.088273175
-0.033554744,-0.11550934,0.07075662
0.00054243626,-0.1616654,0.03924646
0.045060538,-0.2078348,-0.004501254
0.0961432,-0.25142953,-0.0510811
0.14838448,-0.2879418,-0.08723689
0.19703308,-0.31173006,-0.10434306
0.23952314,-0.32032493,-0.10229454
0.27582482,-0.31448278,-0.08642801
0.30768716,-0.29508352,-0.06285677
0.33765846,-0.2622117,-0.036249846
0.36925066,-0.2157953,-0.009358216
0.40736523,-0.1556828,0.016949667
0.457081,-0.0812356,0.042206332
0.51982623,0.009614082,0.060458645
-0.5716188,-0.0064011747,-0.1184513
-0.48181248,0.06380269,-0.15467362
-0.39915317,0.12391503,-0.16749376
-0.32630643,0.17030233,-0.16547431
-0.2668497,0.20137745,-0.15274027
-0.22155876,0.2190607,-0.13235295
-0.1874858,0.22763611,-0.10776507
-0.15988228,0.23110177,-0.08274996
-0.1350089,0.23117152,-0.060392056
-0.11177928,0.22688994,-0.04198728
-0.091293074,0.2160648,-0.026794652
-0.07514193,0.19750665,-0.012885099
-0.06395142,0.17206527,0.0015033752
-0.057150498,0.14184813,0.017160198
-0.05342327,0.108863875,0.033815246
-0.051225677,0.074313015,0.050520513
-0.049045138,0.038582213,0.06605305
-0.04539644,0.001555494,0.07906789
-0.03865023,-0.036932994,0.08786108
-0.026906002,-0.076571286,0.0898976
-0.00830886,-0.116445206,0.08196401
0.018013176,-0.15604094,0.06216949
0.051163103,-0.19622284,0.03300963
0.08885903,-0.23695529,0.001833839
0.12833041,-0.27349246,-0.022777505
0.16668986,-0.2980159,-0.035541087
0.20151387,-0.30507216,-0.03640142
0.23250507,-0.2936548,-0.029107694
0.26308528,-0.26500925,-0.017956456
0.300683,-0.2199797,-0.004961021
0.35436264,-0.1580723,0.011236904
0.42895317,-0.07965643,0.03343946
0.5193574,0.009677588,0.05989136
-0.56700677,-0.007025999,-0.11287003
-0.44888055,0.08096766,-0.16658258
-0.33807018,0.15676934,-0.19694895
-0.24447896,0.20905212,-0.20906487
-0.1756606,0.23557325,-0.20518544
-0.13137709,0.24320193,-0.18790254
-0.10541705,0.24098378,-0.16141549
-0.08981041,0.23511359,-0.13089496
-0.07807225,0.2278526,-0.1011584
-0.06670577,0.2185255,-0.075451195
-0.05502873,0.20527706,-0.05483597
-0.043937624,0.18690762,-0.038447794
-0.03450871,0.16383094,-0.024435213
-0.027291445,0.13761975,-0.010936727
-0.022230282,0.10985611,0.0033170052
-0.01886623,0.0814049,0.018846266
-0.016518151,0.052426253,0.03551471
-0.014355594,0.022782579,0.0526445
-0.011387951,-0.0075154365,0.069002375
-0.006454623,-0.038042314,0.082672365
0.0016302058,-0.068114124,0.0911598
0.013677789,-0.09758955,0.092231944
0.02968399,-0.12777865,0.085411124
0.048858356,-0.1608089,0.07288627
0.070244305,-0.19674209,0.058674462
0.09316203,-0.23116043,0.046629462
0.11731878,-0.2565114,0.038686953
0.14352675,-0.26611423,0.034268938
0.17579924,-0.25640908,0.031302456
0.2231487,-0.2252989,0.028867356
0.29674634,-0.16940516,0.02986759
0.39993793,-0.08737094,0.039759524
0.5202348,0.009558722,0.060953148
-0.56319976,-0.007541762,-0.10826297
-0.4246519,0.099843316,-0.16540071
-0.29658052,0.1885487,-0.20762096
-0.1928786,0.24311627,-0.23253329
-0.11954967,0.26457885,-0.23862554
-0.07364691,0.2643073,-0.22705212
-0.048294604,0.25366357,-0.20204484
-0.036014367,0.2399723,-0.16951431
-0.030201616,0.22623064,-0.13533354
-0.0261355,0.21226238,-0.10401921
-0.021361152,0.19656697,-0.07806466
-0.0152894035,0.17800687,-0.057934806
-0.008345891,0.15668106,-0.042580515
-0.0012659333,0.1336777,-0.030159375
0.005293969,0.11023416,-0.018710874
0.010894954,0.08709157,-0.0066312584
0.01535563,0.06440153,0.007063205
0.018767491,0.041999023,0.022629054
0.021493593,0.01971947,0.03957479
0.024124954,-0.0024406437,0.05670475
0.027356228,-0.024409974,0.07231157
0.03175839,-0.0464043,0.08463221
0.03753454,-0.06938284,0.09252306
0.04447163,-0.0950638,0.09600302
0.052294325,-0.12494716,0.0961572
0.06125381,-0.1585865,0.09438284
0.072738074,-0.1923615,0.09137843
0.089928605,-0.21991992,0.08661084
0.11910243,-0.23365514,0.07878784
0.17099164,-0.22493742,0.067899406
0.2576112,-0.18318622,0.057922363
0.38025212,-0.10142625,0.05511641
0.52093023,0.00946451,0.061794702
-0.561704,-0.007744405,-0.10645286
-0.42394263,0.11328024,-0.15393853
-0.3006329,0.20780763,-0.19728085
-0.2014264,0.26519248,-0.22756682
-0.12634823,0.29077962,-0.23972377
-0.07188328,0.29458588,-0.23359725
-0.03536772,0.28469956,-0.21291842
-0.014027434,0.2677011,-0.1830722
-0.0036628302,0.2486491,-0.14943315
0.0006207035,0.23007122,-0.11648617
0.0029293774,0.21215148,-0.08734311
0.0057745096,0.19404209,-0.06356267
0.010164522,0.17517962,-0.045243274
0.016097857,0.15566175,-0.03140295
0.023052014,0.13594994,-0.02045777
0.03031615,0.11641108,-0.010684091
0.03719912,0.09709863,-0.00058852625
0.043166064,0.07781877,0.010840629
0.04792417,0.058312148,0.02399498
0.051452655,0.038385905,0.03861216
0.05395927,0.017906288,0.053858995
0.055758722,-0.0033633753,0.06855492
0.057106894,-0.02601948,0.081521295
0.05811026,-0.051177025,0.09195938
0.058858957,-0.08024453,0.09963724
0.059926376,-0.11407275,0.10471474
0.06319193,-0.15169427,0.107184894
0.07299342,-0.18912505,0.106313065
0.09752723,-0.21848874,0.10078609
0.14940646,-0.22706795,0.0904049
0.24097514,-0.1975923,0.078406036
0.3713423,-0.11665057,0.069027185
0.5199875,0.009592218,0.060653925
-0.561008,-0.007838706,-0.10561052
-0.4427498,0.112863414,-0.14585687
-0.33866856,0.2023369,-0.18239316
-0.24875455,0.261264,-0.20906435
-0.16985351,0.29771355,-0.22048686
-0.10247144,0.3164403,-0.21664257
-0.04976825,0.31947383,-0.20111935
-0.013380764,0.31015456,-0.17815486
0.008349817,0.29351273,-0.15115619
0.019427586,0.2742027,-0.12273386
0.024363022,0.25497043,-0.095052876
0.026822507,0.23667407,-0.069832124
0.029181313,0.21917054,-0.048113268
0.032620754,0.20210254,-0.030140545
0.037456613,0.18522027,-0.015450974
0.043456286,0.16834341,-0.0031121247
0.050089285,0.15122014,0.007995242
0.05670951,0.13345812,0.018921426
0.062698014,0.114563406,0.03044658
0.067562096,0.09404845,0.042941026
0.07099785,0.07153657,0.05628709
0.0729047,0.046786487,0.06987889
0.073335126,0.019559285,0.08274017
0.07242634,-0.010655757,0.09379252
0.070416726,-0.044815354,0.102215536
0.068025775,-0.08394393,0.10769028
0.06731951,-0.12796354,0.11028763
0.073179044,-0.17390431,0.10995229
0.094915606,-0.21386169,0.106138006
0.14613847,-0.23305805,0.09860467
0.23853335,-0.21050179,0.08879237
0.3691192,-0.12882075,0.07715817
0.5172984,0.009956536,0.057399664
-0.5579468,-0.008253423,-0.10190606
-0.45299596,0.10482085,-0.1519163
-0.3533495,0.19211529,-0.18649511
-0.25603646,0.25958705,-0.20887709
-0.16502991,0.3086629,-0.21768956
-0.08805176,0.3376166,-0.21436606
-0.029806415,0.34802735,-0.20243907
0.0099412175,0.34482768,-0.18520643
0.034494918,0.33350077,-0.16465175
0.048083406,0.31832868,-0.14184266
0.054647934,0.30195823,-0.11769515
0.057307243,0.28564087,-0.09321795
0.058329493,0.2697557,-0.06948427
0.059193905,0.25424346,-0.0473389
0.06074546,0.23888187,-0.027240518
0.06333288,0.22339925,-0.009226671
0.0669221,0.20747338,0.0070185587
0.07120878,0.19069439,0.02203601
0.07571428,0.17253764,0.036442485
0.0798776,0.15237764,0.050775435
0.08314326,0.12954357,0.06532442
0.08505468,0.10339511,0.07994873
0.085326366,0.07336353,0.093935296
0.08388654,0.038864106,0.10604266
0.08087358,-0.0009690917,0.11486326
0.07698356,-0.047210816,0.11943421
0.07431961,-0.100188546,0.11973704
0.078118384,-0.15703222,0.11658964
0.09847107,-0.20857224,0.11096016
0.14939031,-0.23731315,0.10352725
0.24125019,-0.21960025,0.09449526
0.3691754,-0.13666098,0.080875315
0.513553,0.010463962,0.052867077
-0.5522908,-0.009019679,-0.09506145
-0.4308585,0.115167774,-0.16485609
-0.30710936,0.22070265,-0.20844246
-0.18769912,0.30219173,-0.23359059
-0.086680815,0.35295516,-0.2430589
-0.012300566,0.37551558,-0.2408561
0.036674373,0.3790408,-0.23144041
0.06642383,0.37232265,-0.2177249
0.08329104,0.3609875,-0.20087893
0.09195215,0.3479657,-0.18119794
0.095462784,0.33454454,-0.1589045
0.09587425,0.32115805,-0.13449909
0.09458121,0.30781823,-0.10879279
0.0926262,0.2943792,-0.082728446
0.0907788,0.2806336,-0.057199124
0.089578606,0.26634514,-0.032895103
0.089324184,0.25124085,-0.010213552
0.09006985,0.2349861,0.01075567
0.091637924,0.21715827,0.030195516
0.09363767,0.19724251,0.0484853
0.095509574,0.17464246,0.066071
0.096621126,0.14869778,0.083247185
0.09637897,0.11864974,0.09985974
0.094395556,0.08351765,0.11500882
0.09057567,0.041886866,0.1270294
0.08549861,-0.008072996,0.13401815
0.08125895,-0.06761425,0.1348697
0.08333778,-0.13435489,0.13009663
0.10242886,-0.19775638,0.12163072
0.15284438,-0.23675837,0.11157852
0.24378881,-0.22431971,0.10026
0.36885878,-0.14091389,0.08291747
0.50935787,0.011032312,0.047790293
-0.545911,-0.009884003,-0.08734088
-0.3902141,0.14643906,-0.17196028
-0.23490551,0.2748853,-0.22802588
-0.09775081,0.36026376,-0.26000813
0.0037146881,0.40058273,-0.27265748
0.067453,0.40965953,-0.27341697
0.10295292,0.40301836,-0.26819456
0.12119993,0.39020064,-0.2594066
0.12976103,0.37560263,-0.24717724
0.13278878,0.36103463,-0.23090583
0.13237636,0.34717357,-0.21020028
0.12975423,0.33428025,-0.18526466
0.12573345,0.322277,-0.15692285
0.121025436,0.31088924,-0.12642525
0.11626831,0.29966307,-0.09516323
0.11200827,0.28802806,-0.06440162
0.108658694,0.27537164,-0.035112444
0.10646146,0.26108918,-0.007901724
0.10544974,0.24460658,0.016998673
0.1054188,0.2253898,0.03970046
0.10590842,0.20295605,0.060588405
0.10623426,0.17687826,0.08018234
0.10559427,0.14670935,0.098874494
0.10327708,0.111712106,0.11650847
0.09887657,0.07037071,0.13195713
0.09279597,0.020190448,0.14310817
0.08711868,-0.041358,0.14770801
0.08749364,-0.11323715,0.14482118
0.1050192,-0.1848896,0.13573237
0.154348,-0.2326312,0.12306026
0.24416305,-0.22561176,0.107814305
0.36712596,-0.14273293,0.08510044
0.5050052,0.011621997,0.042522904
-0.5402417,-0.010652072,-0.0804801
-0.35463968,0.1804132,-0.16974638
-0.17552999,0.32585245,-0.2340704
-0.028878914,0.40890545,-0.27175194
0.067825004,0.43716094,-0.28866547
0.12008484,0.43410644,-0.29510123
0.14434147,0.4181082,-0.29750043
0.15418497,0.39792565,-0.29717517
0.15702583,0.37708876,-0.29279438
0.15614095,0.3572279,-0.28245306
0.15288116,0.33927098,-0.2648586
0.1479724,0.32376736,-0.23991288
0.14197353,0.3109123,-0.20875245
0.13548344,0.3005406,-0.17335978
0.12909843,0.29204515,-0.13598749
0.123326704,0.28440365,-0.098655656
0.118550375,0.27633494,-0.062889285
0.115002826,0.26651895,-0.029662183
0.11276923,0.25379077,0.0005438129
0.1117427,0.23724404,0.027656907
0.111570925,0.21627228,0.0519464
0.11161456,0.19057186,0.073950164
0.11098951,0.16006726,0.09432026
0.1087569,0.12459162,0.11348058
0.104252435,0.0832181,0.13109127
0.097676314,0.033632983,0.14560218
0.091074824,-0.02726042,0.15450752
0.090161294,-0.09975777,0.15563741
0.10617956,-0.17454924,0.14870514
0.15404032,-0.22738688,0.13537146
0.24252093,-0.22454636,0.11659791
0.3640579,-0.14269976,0.087878816
0.50059366,0.01221966,0.037184257
-0.53605366,-0.011219458,-0.07541189
-0.3307179,0.21177192,-0.1599293
-0.13666028,0.36992896,-0.22635205
0.01354806,0.44941834,-0.26697716
0.1033817,0.46741506,-0.2881
0.14511867,0.4540808,-0.3014984
0.16022433,0.42887717,-0.31335884
0.16365887,0.40032732,-0.32377523
0.16256869,0.37228924,-0.32990584
0.15963599,0.34679145,-0.32832238
0.15551224,0.32465658,-0.31651092
0.15018103,0.3059226,-0.29382655
0.1437235,0.29052776,-0.2615783
0.13665561,0.27860343,-0.22252923
0.12975691,0.2701344,-0.17996478
0.12371689,0.26440933,-0.13683584
0.1189389,0.25988567,-0.09530658
0.11555541,0.25454256,-0.056688752
0.11352743,0.24638307,-0.021607097
0.11268804,0.2337982,0.009793001
0.11269834,0.21573476,0.037704933
0.11296739,0.19172572,0.06259701
0.112632304,0.1618073,0.08514446
0.110701896,0.12620635,0.106014594
0.10639319,0.084635295,0.12540215
0.09980357,0.035483766,0.14246039
0.092933126,-0.023991566,0.1551026
0.09145176,-0.094597444,0.16074894
0.10650717,-0.16845542,0.1577362
0.15303545,-0.22232848,0.1459597
0.24010944,-0.22135778,0.12515937
0.36046058,-0.14055254,0.090774454
0.49624223,0.012809186,0.031918313
-0.53379345,-0.011525665,-0.07267669
-0.31814995,0.23906977,-0.14526092
-0.1168776,0.40707418,-0.20814939
0.03301125,0.48409426,-0.2489193
0.11589884,0.49467325,-0.2730858
0.14870697,0.47270352,-0.29255363
0.1561803,0.43844536,-0.31306335
0.15450469,0.40148324,-0.33386594
0.15123498,0.36725268,-0.35097474
0.14891103,0.33868235,-0.35964692
0.14727448,0.31590724,-0.35622087
0.14474954,0.29679933,-0.33936864
0.14011994,0.2793052,-0.31022033
0.13357836,0.26348284,-0.27173072
0.12646358,0.2509296,-0.22765313
0.12018919,0.24255954,-0.18157817
0.11554561,0.237452,-0.13629246
0.112669066,0.23332615,-0.09355986
0.11133023,0.22754736,-0.054269385
0.11115248,0.21784379,-0.018713819
0.11166926,0.20262733,0.013185878
0.11226478,0.181065,0.041772734
0.112130515,0.15299088,0.067604125
0.110354565,0.118605554,0.09132454
0.106228806,0.077854455,0.1133326
0.09987626,0.029697806,0.1332633
0.09329222,-0.027863663,0.14960776
0.092045665,-0.09534595,0.15994722
0.10702016,-0.16570356,0.16180193
0.15285464,-0.21715333,0.15323798
0.23863782,-0.21536201,0.13200387
0.35753042,-0.13547486,0.092912905
0.49219728,0.013357188,0.027023287
-0.53333664,-0.011587552,-0.072123885
-0.31567603,0.25946295,-0.12890461
-0.113707714,0.43504477,-0.18380341
0.0340952,0.5120455,-0.22247075
0.112058036,0.51854783,-0.248437
0.13871482,0.48966604,-0.2724621
0.1405528,0.44663203,-0.299786
0.13512558,0.40102866,-0.32919008
0.13101694,0.360725,-0.35580468
0.13115329,0.33045462,-0.3736281
0.13455576,0.31018335,-0.378164
0.13773985,0.2945228,-0.36831173
0.13738804,0.2768518,-0.34573776
0.13283908,0.2558982,-0.31309807
0.12604848,0.23597924,-0.27337226
0.11948817,0.22118644,-0.22970101
0.1146189,0.211914,-0.18487224
0.11175984,0.20578367,-0.14090765
0.11058934,0.1996935,-0.09905273
0.110555835,0.19097856,-0.05996811
0.11105364,0.17774321,-0.023915108
0.11142887,0.1588458,0.009138678
0.11095835,0.13375989,0.039465085
0.108903915,0.102308236,0.06748337
0.104755715,0.064206,0.09352448
0.098775335,0.018571887,0.117430635
0.09300034,-0.03597405,0.138144
0.092892595,-0.099285595,0.15357517
0.108961284,-0.16438346,0.16081715
0.1551318,-0.21060319,0.15636213
0.23984993,-0.20545307,0.13582817
0.35652688,-0.12667693,0.09336859
0.48881876,0.013814902,0.022934739
-0.53394043,-0.011505751,-0.07285457
-0.3211145,0.27044347,-0.11357814
-0.12345445,0.45131984,-0.15756465
0.022019928,0.530938,-0.19246694
0.098388396,0.53687316,-0.2194698
0.122784026,0.5036623,-0.24713832
0.12197605,0.45363536,-0.2800777
0.11476159,0.40040657,-0.31681997
0.110874854,0.35394818,-0.3514817
0.11390643,0.32126337,-0.37615183
0.122710705,0.30374315,-0.38530964
0.13225457,0.2929385,-0.3797904
0.13709292,0.2754253,-0.3637175
0.13562131,0.2472289,-0.33958605
0.13025251,0.21661842,-0.30843616
0.124142945,0.19232042,-0.27193683
0.11910908,0.17650996,-0.23219153
0.11563824,0.16666578,-0.19094795
0.113531195,0.15915446,-0.14947784
0.11234965,0.15094526,-0.10874017
0.11158973,0.13989311,-0.06945827
0.11071623,0.124559775,-0.032105505
0.10917173,0.10397814,0.0031037068
0.1064289,0.07742869,0.036178514
0.10220067,0.044135854,0.06719561
0.0969171,0.003065652,0.09597633
0.0926979,-0.046812512,0.121694036
0.09492136,-0.10461064,0.14248356
0.11358758,-0.16279626,0.15512581
0.16135088,-0.20136148,0.15483777
0.24517065,-0.19086182,0.13552062
